Reaction_class	KO
RC02304	K21925
RC02304	K22208
RC02308	K13621
RC02308	K13623
RC02308	K18911
RC02308	K20215
RC02308	K20246
RC02313	K00566
RC02313	K04487
RC02313	K11717
RC02313	K17725
RC02313	K22470
RC02315	K00566
RC02317	K01749
RC02319	K20204
RC02319	K20219
RC02328	K19859
RC02328	K20441
RC02329	K11784
RC02330	K11785
RC02331	K03336
RC02334	K13546
RC02337	K14181
RC02338	K14037
RC02338	K14173
RC02338	K20517
RC02338	K20518
RC02339	K13401
RC02339	K14984
RC02345	K01796
RC02346	K23232
RC02349	K21580
RC02359	K19858
RC02360	K13309
RC02370	K12902
RC02372	K12906
RC02374	K12909
RC02375	K12907
RC02376	K12914
RC02378	K13074
RC02378	K19628
RC02379	K13074
RC02379	K19628
RC02387	K13063
RC02387	K20159
RC02387	K21175
RC02388	K00497
RC02390	K13544
RC02390	K21058
RC02393	K15506
RC02394	K21223
RC02396	K01854
RC02396	K13379
RC02401	K13553
RC02401	K20567
RC02401	K20568
RC02401	K20585
RC02401	K20596
RC02402	K13561
RC02412	K11336
RC02412	K13603
RC02413	K04719
RC02414	K01656
RC02414	K01657
RC02414	K01658
RC02414	K13497
RC02414	K13501
RC02414	K13503
RC02416	K05607
RC02416	K13766
RC02419	K09828
RC02420	K07309
RC02420	K07310
RC02420	K12527
RC02420	K12528
RC02420	K12529
RC02420	K17050
RC02420	K17051
RC02420	K17052
RC02421	K08965
RC02422	K20449
RC02425	K10187
RC02425	K15803
RC02426	K16514
RC02427	K01730
RC02427	K18581
RC02430	K18028
RC02431	K15357
RC02432	K01455
RC02434	K14042
RC02434	K14046
RC02435	K14044
RC02437	K14036
RC02440	K04480
RC02440	K14080
RC02440	K14081
RC02441	K01061
RC02442	K00217
RC02443	K14176
RC02448	K01860
RC02454	K14582
RC02458	K14249
RC02459	K14250
RC02460	K14252
RC02461	K21301
RC02463	K14254
RC02464	K01860
RC02465	K01860
RC02467	K01061
RC02468	K01061
RC02475	K08680
RC02475	K14759
RC02478	K15062
RC02479	K09709
RC02480	K14470
RC02481	K14446
RC02483	K14448
RC02484	K05556
RC02484	K14633
RC02485	K05556
RC02485	K14626
RC02485	K14627
RC02486	K15958
RC02488	K15927
RC02489	K15930
RC02490	K15966
RC02495	K14577
RC02496	K15886
RC02501	K00562
RC02502	K14068
RC02502	K14069
RC02502	K14070
RC02504	K01497
RC02504	K14652
RC02504	K17488
RC02507	K03635
RC02507	K21142
RC02512	K14250
RC02513	K15926
RC02514	K15928
RC02515	K15928
RC02517	K14250
RC02518	K00384
RC02518	K22182
RC02519	K10533
RC02524	K07409
RC02525	K17685
RC02526	K07409
RC02526	K17683
RC02526	K17685
RC02526	K17689
RC02526	K17690
RC02527	K00799
RC02527	K04097
RC02527	K13299
RC02528	K01253
RC02528	K22307
RC02530	K07415
RC02530	K17683
RC02530	K17685
RC02530	K17712
RC02531	K07408
RC02531	K17683
RC02531	K17685
RC02531	K17689
RC02540	K00495
RC02540	K13029
RC02541	K00459
RC02542	K14976
RC02545	K05551
RC02545	K05552
RC02545	K05553
RC02546	K05554
RC02546	K15884
RC02547	K15885
RC02551	K00365
RC02551	K16838
RC02551	K16839
RC02551	K22879
RC02552	K10187
RC02553	K21796
RC02555	K07306
RC02555	K07307
RC02555	K07308
RC02555	K16964
RC02555	K16965
RC02555	K16966
RC02556	K00299
RC02556	K04091
RC02556	K15762
RC02556	K15765
RC02556	K16968
RC02556	K16969
RC02556	K17228
RC02561	K05525
RC02561	K17746
RC02562	K15800
RC02565	K20156
RC02566	K00278
RC02566	K06989
RC02566	K19884
RC02566	K20075
RC02566	K20086
RC02567	K04099
RC02567	K04100
RC02567	K04101
RC02568	K19885
RC02568	K20076
RC02569	K19886
RC02569	K19887
RC02571	K15805
RC02572	K20561
RC02575	K22458
RC02578	K15798
RC02581	K15799
RC02583	K15806
RC02585	K15796
RC02586	K14179
RC02586	K21927
RC02587	K15802
RC02588	K15797
RC02589	K15809
RC02590	K16086
RC02591	K15807
RC02595	K02509
RC02600	K01752
RC02600	K01753
RC02600	K01754
RC02600	K17989
RC02600	K20498
RC02602	K20514
RC02603	K15812
RC02604	K15811
RC02605	K10027
RC02605	K10209
RC02605	K15745
RC02609	K15894
RC02611	K15817
RC02616	K06998
RC02618	K15821
RC02619	K15818
RC02620	K15820
RC02621	K15810
RC02622	K15822
RC02623	K19835
RC02625	K10209
RC02626	K10210
RC02627	K15816
RC02628	K00440
RC02628	K00441
RC02628	K00442
RC02628	K00443
RC02629	K15746
RC02629	K22492
RC02632	K15819
RC02633	K04075
RC02634	K04075
RC02636	K15744
RC02638	K10210
RC02639	K00075
RC02640	K15823
RC02643	K15737
RC02645	K20204
RC02649	K07434
RC02653	K16967
RC02653	K21310
RC02654	K16967
RC02658	K05523
RC02658	K18881
RC02658	K22211
RC02661	K15783
RC02662	K17862
RC02663	K15907
RC02664	K17875
RC02666	K18111
RC02667	K02618
RC02669	K05921
RC02670	K03185
RC02670	K06126
RC02672	K01617
RC02673	K15242
RC02674	K01061
RC02675	K01061
RC02676	K18364
RC02677	K21725
RC02678	K16016
RC02681	K15972
RC02684	K15943
RC02686	K01061
RC02689	K15866
RC02690	K02609
RC02690	K02610
RC02690	K02611
RC02690	K02612
RC02690	K02613
RC02691	K15982
RC02691	K15983
RC02694	K04100
RC02694	K04101
RC02694	K15065
RC02696	K14181
RC02696	K18109
RC02703	K18110
RC02706	K16082
RC02707	K17863
RC02709	K19010
RC02710	K19011
RC02713	K00274
RC02717	K16204
RC02718	K16207
RC02719	K16204
RC02721	K16205
RC02722	K16206
RC02723	K00140
RC02724	K00764
RC02725	K00652
RC02725	K00654
RC02725	K08764
RC02726	K00660
RC02726	K08243
RC02727	K00645
RC02727	K00658
RC02727	K00665
RC02727	K00668
RC02727	K09699
RC02727	K11533
RC02727	K13935
RC02728	K00632
RC02728	K00647
RC02728	K00665
RC02728	K00667
RC02728	K05551
RC02728	K05552
RC02728	K05553
RC02728	K07513
RC02728	K08764
RC02728	K09458
RC02728	K10203
RC02728	K10245
RC02728	K10246
RC02728	K11533
RC02728	K18013
RC02729	K00647
RC02729	K00648
RC02729	K00665
RC02729	K00667
RC02729	K05551
RC02729	K05552
RC02729	K05553
RC02729	K09458
RC02729	K11533
RC02729	K18473
RC02732	K09018
RC02732	K09024
RC02737	K09020
RC02738	K09020
RC02739	K05606
RC02740	K16050
RC02741	K01595
RC02741	K01596
RC02741	K01610
RC02741	K20370
RC02742	K00161
RC02742	K00162
RC02742	K00163
RC02742	K00169
RC02742	K00170
RC02742	K00171
RC02742	K00172
RC02742	K00174
RC02742	K00175
RC02742	K00382
RC02742	K00627
RC02742	K00656
RC02742	K03737
RC02743	K00164
RC02743	K00166
RC02743	K00167
RC02743	K11381
RC02744	K00161
RC02744	K00162
RC02744	K00163
RC02744	K01568
RC02744	K01652
RC02744	K01653
RC02744	K11258
RC02745	K00158
RC02746	K00625
RC02746	K01895
RC02746	K01913
RC02746	K04020
RC02746	K13788
RC02746	K15024
RC02747	K01638
RC02748	K00695
RC02748	K00696
RC02748	K00697
RC02748	K00699
RC02748	K00704
RC02748	K05947
RC02748	K07966
RC02748	K07967
RC02748	K13057
RC02748	K16055
RC02748	K16148
RC02748	K18819
RC02748	K20885
RC02749	K00613
RC02750	K01954
RC02750	K01955
RC02750	K01956
RC02750	K11540
RC02750	K11541
RC02752	K00764
RC02752	K00820
RC02753	K00988
RC02753	K01000
RC02753	K19710
RC02754	K01649
RC02754	K01655
RC02754	K02594
RC02754	K10977
RC02755	K03781
RC02756	K01457
RC02756	K14541
RC02757	K13240
RC02757	K13241
RC02757	K13242
RC02757	K13427
RC02758	K03594
RC02758	K13624
RC02758	K14735
RC02758	K19054
RC02758	K22336
RC02758	K22552
RC02759	K00459
RC02766	K10810
RC02768	K09021
RC02769	K09023
RC02771	K15088
RC02771	K15096
RC02771	K15794
RC02771	K21925
RC02771	K21926
RC02772	K14183
RC02772	K22065
RC02773	K07385
RC02773	K18108
RC02775	K12909
RC02777	K15795
RC02778	K14178
RC02779	K09880
RC02779	K16054
RC02780	K12909
RC02781	K14047
RC02784	K14177
RC02792	K01841
RC02793	K03476
RC02794	K02164
RC02794	K02305
RC02794	K02448
RC02794	K04561
RC02794	K04747
RC02794	K04748
RC02794	K15877
RC02795	K00988
RC02795	K00995
RC02795	K00998
RC02795	K00999
RC02795	K01004
RC02795	K17103
RC02795	K19710
RC02796	K00122
RC02796	K00123
RC02796	K00124
RC02796	K00126
RC02796	K00127
RC02796	K05299
RC02796	K15022
RC02796	K22515
RC02797	K05601
RC02797	K10944
RC02797	K10945
RC02797	K10946
RC02797	K15864
RC02798	K01424
RC02798	K01425
RC02798	K01427
RC02798	K01428
RC02798	K01429
RC02798	K01430
RC02798	K01915
RC02798	K01954
RC02798	K01955
RC02798	K01956
RC02798	K05597
RC02798	K11540
RC02798	K11541
RC02798	K13051
RC02798	K14048
RC02798	K18151
RC02798	K23265
RC02799	K00260
RC02799	K00261
RC02799	K00262
RC02799	K00265
RC02799	K00266
RC02799	K01744
RC02799	K15371
RC02800	K00192
RC02800	K00195
RC02800	K00196
RC02800	K00198
RC02800	K03518
RC02800	K03519
RC02800	K03520
RC02801	K00031
RC02804	K00926
RC02804	K01948
RC02805	K18151
RC02806	K01427
RC02806	K01428
RC02806	K01429
RC02806	K01430
RC02806	K14048
RC02807	K01672
RC02807	K01673
RC02807	K01674
RC02807	K01743
RC02807	K18245
RC02807	K18246
RC02808	K10814
RC02808	K10815
RC02808	K10816
RC02809	K00955
RC02809	K00956
RC02809	K00957
RC02809	K00958
RC02809	K00988
RC02809	K13811
RC02809	K22966
RC02810	K01455
RC02811	K01501
RC02812	K00360
RC02812	K00367
RC02812	K00370
RC02812	K00371
RC02812	K00372
RC02812	K00374
RC02812	K02567
RC02812	K02568
RC02812	K10534
RC02814	K01738
RC02814	K10150
RC02814	K13034
RC02814	K17069
RC02814	K17217
RC02815	K00643
RC02816	K00143
RC02816	K00625
RC02816	K00634
RC02816	K01895
RC02816	K01908
RC02816	K08765
RC02816	K08766
RC02816	K13788
RC02816	K13923
RC02816	K15024
RC02816	K19523
RC02816	K19524
RC02817	K00140
RC02819	K00765
RC02819	K00772
RC02819	K02502
RC02820	K00791
RC02820	K10760
RC02821	K01738
RC02821	K01740
RC02821	K10150
RC02821	K13034
RC02821	K17069
RC02823	K08352
RC02823	K08353
RC02823	K08354
RC02825	K10817
RC02826	K10817
RC02826	K16007
RC02827	K01659
RC02828	K10817
RC02828	K16000
RC02828	K16001
RC02828	K16002
RC02828	K16003
RC02828	K16007
RC02829	K10817
RC02829	K15988
RC02829	K16000
RC02829	K16001
RC02829	K16002
RC02829	K16003
RC02829	K16007
RC02830	K10817
RC02830	K16000
RC02830	K16001
RC02830	K16002
RC02830	K16003
RC02830	K16007
RC02831	K10817
RC02831	K16000
RC02831	K16001
RC02831	K16002
RC02831	K16007
RC02832	K00877
RC02832	K03707
RC02832	K20896
RC02832	K22911
RC02833	K00164
RC02833	K00166
RC02833	K00167
RC02833	K00169
RC02833	K00170
RC02833	K00171
RC02833	K00172
RC02833	K00174
RC02833	K00175
RC02833	K00176
RC02833	K00177
RC02833	K00186
RC02833	K00187
RC02833	K00188
RC02833	K00189
RC02833	K00382
RC02833	K00656
RC02833	K00658
RC02833	K11381
RC02833	K15791
RC02834	K00281
RC02834	K00282
RC02834	K00283
RC02834	K00382
RC02834	K00605
RC02834	K02437
RC02835	K14447
RC02836	K20614
RC02837	K20614
RC02839	K00801
RC02839	K00806
RC02839	K11778
RC02839	K15888
RC02839	K19177
RC02839	K21273
RC02840	K16035
RC02841	K16037
RC02842	K16038
RC02843	K16039
RC02844	K17055
RC02845	K17056
RC02846	K01737
RC02847	K01737
RC02848	K01739
RC02848	K01740
RC02848	K10764
RC02849	K00654
RC02850	K00608
RC02850	K00609
RC02850	K00610
RC02850	K11540
RC02850	K11541
RC02850	K22601
RC02852	K08248
RC02852	K08249
RC02852	K13033
RC02852	K14577
RC02855	K13231
RC02855	K13232
RC02856	K00166
RC02856	K00167
RC02856	K00186
RC02856	K00187
RC02856	K00188
RC02856	K00189
RC02856	K11381
RC02857	K00627
RC02857	K00665
RC02857	K00668
RC02857	K11533
RC02860	K18355
RC02860	K18356
RC02860	K18357
RC02860	K18358
RC02860	K18359
RC02861	K00376
RC02862	K00390
RC02862	K00394
RC02862	K00395
RC02864	K13065
RC02865	K00628
RC02866	K01739
RC02867	K00659
RC02867	K03801
RC02867	K15517
RC02868	K01694
RC02868	K01695
RC02868	K01696
RC02868	K06001
RC02869	K02291
RC02869	K17841
RC02870	K09699
RC02871	K15023
RC02873	K00384
RC02873	K22182
RC02874	K13034
RC02876	K12339
RC02876	K22846
RC02877	K00767
RC02878	K01008
RC02879	K09756
RC02879	K09757
RC02880	K00281
RC02880	K00282
RC02880	K00283
RC02881	K00672
RC02882	K00161
RC02882	K00162
RC02882	K00163
RC02883	K00164
RC02883	K00166
RC02883	K00167
RC02883	K11381
RC02886	K00803
RC02888	K00647
RC02888	K00648
RC02888	K00665
RC02888	K00667
RC02888	K09458
RC02888	K10203
RC02888	K10205
RC02888	K10244
RC02888	K10245
RC02888	K10246
RC02888	K10247
RC02888	K10248
RC02888	K10249
RC02888	K10250
RC02888	K11533
RC02888	K15397
RC02888	K18473
RC02889	K00955
RC02889	K00956
RC02889	K00957
RC02889	K00958
RC02889	K13811
RC02890	K02228
RC02891	K00531
RC02891	K02586
RC02891	K02588
RC02891	K02591
RC02891	K22896
RC02891	K22897
RC02891	K22898
RC02891	K22899
RC02892	K00577
RC02892	K00578
RC02892	K00579
RC02892	K00580
RC02892	K00581
RC02892	K00582
RC02892	K00583
RC02892	K00584
RC02893	K01652
RC02893	K01653
RC02893	K11258
RC02894	K00993
RC02894	K00994
RC02894	K13644
RC02895	K03179
RC02895	K06125
RC02895	K09833
RC02896	K01942
RC02896	K01947
RC02896	K03524
RC02896	K03800
RC02896	K10105
RC02898	K00632
RC02903	K03852
RC02904	K07549
RC02904	K07550
RC02904	K15574
RC02904	K15575
RC02908	K10852
RC02909	K03852
RC02910	K15988
RC02910	K16000
RC02910	K16001
RC02910	K16002
RC02910	K16003
RC02911	K15988
RC02911	K16000
RC02911	K16001
RC02911	K16002
RC02911	K16003
RC02912	K15988
RC02913	K14371
RC02914	K14371
RC02914	K15988
RC02915	K14371
RC02915	K16000
RC02915	K16001
RC02915	K16002
RC02915	K16003
RC02917	K15988
RC02918	K16007
RC02919	K15988
RC02920	K14371
RC02921	K14371
RC02922	K14371
RC02923	K14371
RC02924	K14371
RC02925	K14371
RC02926	K14371
RC02927	K14371
RC02928	K14371
RC02929	K14371
RC02930	K14371
RC02931	K05551
RC02931	K05552
RC02931	K05553
RC02932	K05551
RC02932	K05552
RC02932	K05553
RC02933	K16424
RC02933	K16425
RC02933	K16426
RC02936	K23094
RC02939	K00799
RC02939	K04097
RC02939	K13299
RC02940	K00799
RC02940	K04097
RC02940	K13299
RC02942	K00799
RC02942	K04097
RC02942	K13299
RC02943	K00799
RC02943	K04097
RC02943	K13299
RC02944	K00799
RC02944	K04097
RC02944	K13299
RC02947	K05551
RC02947	K05552
RC02947	K05553
RC02948	K01738
RC02948	K06868
RC02948	K10150
RC02949	K00166
RC02949	K00167
RC02949	K11381
RC02950	K08729
RC02950	K08730
RC02951	K20935
RC02952	K12644
RC02953	K00166
RC02953	K00167
RC02953	K11381
RC02954	K10012
RC02955	K00632
RC02955	K13233
RC02958	K00600
RC02961	K00622
RC02963	K14138
RC02964	K14138
RC02965	K03341
RC02966	K03341
RC02970	K13234
RC02970	K17211
RC02977	K00193
RC02977	K00194
RC02977	K00197
RC02977	K14138
RC02977	K15023
RC02978	K15093
RC02984	K14082
RC02984	K14083
RC02984	K14084
RC02985	K14082
RC02985	K16176
RC02985	K16177
RC02986	K14082
RC02986	K16178
RC02986	K16179
RC02988	K20516
RC02988	K20518
RC02988	K22946
RC02989	K10026
RC02994	K16188
RC02995	K16180
RC02997	K10203
RC02997	K10205
RC02997	K10244
RC02997	K10245
RC02997	K10246
RC02997	K10247
RC02997	K10248
RC02997	K10249
RC02997	K10250
RC02997	K15397
RC02998	K17211
RC03003	K02615
RC03003	K15866
RC03004	K05954
RC03004	K05955
RC03005	K15359
RC03005	K18276
RC03006	K15359
RC03006	K18276
RC03009	K13401
RC03009	K14984
RC03010	K16265
RC03011	K03268
RC03011	K16268
RC03011	K18089
RC03011	K18090
RC03012	K03268
RC03012	K16268
RC03012	K18089
RC03012	K18090
RC03013	K03268
RC03013	K16268
RC03013	K18089
RC03013	K18090
RC03020	K21683
RC03023	K20170
RC03034	K16305
RC03036	K00052
RC03036	K21360
RC03037	K09838
RC03037	K09839
RC03038	K10276
RC03038	K18896
RC03038	K21937
RC03038	K22436
RC03040	K18897
RC03041	K04123
RC03042	K04035
RC03043	K06215
RC03043	K08681
RC03044	K15472
RC03046	K01252
RC03046	K02362
RC03046	K02363
RC03046	K02364
RC03052	K19650
RC03053	K19190
RC03056	K08351
RC03057	K02510
RC03058	K03383
RC03061	K18057
RC03062	K01714
RC03063	K01714
RC03066	K18091
RC03067	K20502
RC03068	K19183
RC03072	K01702
RC03072	K01703
RC03072	K01704
RC03072	K21359
RC03073	K12905
RC03074	K12905
RC03075	K18049
RC03078	K06163
RC03079	K06163
RC03080	K17228
RC03081	K14135
RC03082	K14040
RC03083	K14040
RC03084	K14584
RC03086	K16874
RC03086	K16875
RC03087	K21568
RC03088	K21568
RC03091	K21819
RC03092	K02293
RC03093	K02293
RC03095	K03150
RC03095	K11779
RC03095	K11781
RC03096	K03149
RC03097	K03149
RC03099	K18202
RC03104	K20508
RC03108	K10675
RC03109	K08357
RC03109	K08358
RC03109	K08359
RC03110	K10221
RC03111	K17195
RC03111	K18910
RC03113	K17651
RC03116	K01850
RC03116	K04092
RC03116	K04093
RC03116	K04516
RC03116	K06208
RC03116	K06209
RC03116	K13853
RC03116	K14170
RC03116	K14187
RC03121	K10215
RC03129	K14132
RC03130	K17487
RC03131	K17488
RC03132	K17476
RC03133	K18386
RC03133	K22801
RC03134	K17830
RC03135	K18387
RC03136	K18387
RC03138	K18389
RC03138	K21718
RC03139	K18390
RC03140	K18389
RC03141	K18391
RC03142	K18393
RC03143	K18392
RC03144	K18393
RC03145	K17647
RC03146	K17646
RC03148	K12710
RC03149	K12705
RC03149	K12709
RC03150	K12705
RC03150	K12709
RC03151	K17222
RC03151	K17223
RC03151	K17224
RC03151	K17225
RC03151	K17226
RC03151	K17227
RC03151	K22622
RC03152	K17222
RC03152	K17223
RC03152	K17224
RC03152	K17225
RC03152	K17226
RC03152	K17227
RC03152	K22622
RC03153	K18394
RC03154	K19823
RC03155	K17218
RC03157	K17646
RC03168	K07537
RC03169	K17825
RC03170	K19727
RC03173	K17826
RC03174	K18315
RC03174	K18562
RC03175	K17827
RC03177	K17835
RC03179	K19725
RC03180	K07561
RC03181	K19723
RC03182	K18317
RC03182	K18583
RC03185	K07145
RC03187	K17913
RC03188	K17913
RC03190	K20499
RC03191	K20499
RC03195	K18316
RC03195	K18582
RC03196	K17961
RC03196	K22639
RC03196	K22640
RC03199	K18013
RC03200	K00765
RC03200	K02502
RC03205	K18113
RC03206	K02744
RC03206	K02749
RC03206	K02750
RC03206	K02752
RC03206	K02753
RC03206	K02759
RC03206	K02760
RC03206	K02761
RC03206	K02763
RC03206	K02764
RC03206	K02765
RC03206	K02768
RC03206	K02769
RC03206	K02770
RC03206	K02771
RC03206	K02773
RC03206	K02774
RC03206	K02775
RC03206	K02777
RC03206	K02778
RC03206	K02779
RC03206	K02781
RC03206	K02782
RC03206	K02783
RC03206	K02786
RC03206	K02787
RC03206	K02788
RC03206	K02790
RC03206	K02791
RC03206	K02793
RC03206	K02794
RC03206	K02795
RC03206	K02796
RC03206	K02798
RC03206	K02799
RC03206	K02800
RC03206	K02802
RC03206	K02803
RC03206	K02804
RC03206	K02808
RC03206	K02809
RC03206	K02810
RC03206	K02812
RC03206	K02813
RC03206	K02814
RC03206	K02815
RC03206	K02817
RC03206	K02818
RC03206	K02819
RC03206	K02821
RC03206	K02822
RC03206	K03475
RC03206	K10984
RC03206	K10985
RC03206	K10986
RC03206	K11191
RC03206	K11192
RC03206	K11194
RC03206	K11195
RC03206	K11196
RC03206	K11198
RC03206	K11199
RC03206	K11200
RC03206	K17464
RC03206	K17465
RC03206	K17466
RC03206	K17467
RC03206	K20107
RC03206	K20108
RC03206	K20112
RC03206	K20113
RC03206	K20114
RC03206	K20116
RC03206	K20117
RC03206	K20118
RC03207	K15799
RC03208	K15799
RC03209	K18282
RC03210	K18282
RC03212	K18240
RC03213	K16006
RC03215	K01242
RC03215	K18152
RC03216	K01242
RC03216	K18152
RC03217	K14441
RC03220	K18827
RC03221	K06168
RC03221	K15865
RC03221	K18707
RC03222	K06168
RC03223	K15992
RC03225	K06864
RC03225	K21148
RC03228	K15991
RC03232	K11782
RC03233	K18310
RC03234	K18285
RC03235	K12640
RC03236	K18336
RC03237	K07539
RC03238	K14481
RC03238	K14482
RC03239	K18388
RC03239	K18392
RC03240	K18397
RC03241	K18396
RC03242	K18388
RC03242	K18392
RC03248	K18395
RC03249	K18223
RC03249	K18224
RC03249	K18225
RC03249	K18226
RC03250	K18371
RC03251	K03147
RC03252	K03147
RC03252	K22465
RC03252	K22466
RC03253	K03146
RC03253	K22699
RC03254	K03146
RC03254	K22699
RC03255	K00788
RC03255	K14153
RC03255	K14154
RC03255	K21219
RC03255	K21220
RC03257	K00561
RC03257	K02528
RC03257	K14191
RC03257	K22269
RC03259	K20513
RC03259	K22636
RC03261	K21196
RC03264	K02548
RC03265	K18563
RC03266	K18564
RC03267	K18565
RC03268	K18565
RC03269	K18565
RC03270	K18570
RC03271	K18685
RC03275	K09022
RC03276	K22813
RC03277	K14534
RC03278	K01212
RC03278	K18775
RC03279	K02493
RC03279	K07320
RC03280	K20980
RC03281	K20980
RC03283	K18910
RC03284	K14367
RC03284	K16443
RC03286	K18982
RC03287	K18983
RC03288	K16066
RC03291	K16873
RC03296	K05375
RC03296	K19102
RC03296	K19103
RC03297	K05375
RC03297	K19102
RC03297	K19103
RC03298	K05375
RC03298	K19102
RC03298	K19103
RC03299	K19106
RC03303	K19110
RC03305	K00839
RC03306	K20036
RC03307	K20036
RC03308	K19969
RC03309	K19802
RC03314	K01954
RC03314	K01955
RC03314	K01956
RC03314	K11540
RC03314	K11541
RC03315	K09733
RC03316	K19546
RC03323	K18912
RC03323	K20246
RC03324	K18912
RC03324	K20246
RC03327	K00287
RC03327	K13938
RC03328	K18913
RC03328	K20247
RC03330	K16000
RC03330	K16001
RC03330	K16002
RC03330	K16003
RC03332	K18942
RC03333	K01633
RC03334	K01633
RC03335	K07072
RC03336	K19826
RC03336	K19890
RC03336	K20169
RC03336	K20170
RC03339	K19547
RC03342	K19550
RC03343	K22100
RC03347	K16436
RC03348	K18281
RC03349	K18281
RC03350	K15245
RC03350	K15246
RC03351	K15245
RC03351	K15246
RC03352	K15245
RC03352	K15246
RC03354	K09022
RC03357	K12721
RC03357	K21782
RC03358	K12723
RC03358	K17626
RC03359	K19981
RC03360	K07415
RC03361	K20077
RC03361	K20078
RC03362	K20080
RC03363	K20035
RC03364	K20087
RC03364	K20088
RC03365	K20090
RC03367	K21428
RC03368	K00488
RC03368	K15981
RC03368	K16046
RC03371	K21271
RC03373	K00492
RC03382	K00586
RC03387	K21202
RC03388	K05931
RC03388	K11434
RC03388	K11435
RC03388	K11436
RC03388	K11437
RC03388	K11439
RC03389	K02516
RC03389	K19737
RC03390	K05931
RC03390	K11434
RC03390	K11435
RC03390	K11436
RC03390	K11437
RC03390	K11439
RC03391	K02516
RC03391	K19737
RC03392	K03186
RC03393	K07127
RC03393	K13484
RC03393	K19964
RC03394	K13071
RC03397	K00788
RC03397	K14153
RC03397	K14154
RC03397	K21219
RC03397	K21220
RC03398	K20432
RC03399	K20434
RC03400	K20430
RC03400	K20436
RC03401	K20430
RC03401	K20436
RC03402	K20425
RC03403	K20442
RC03404	K20443
RC03405	K09788
RC03406	K20575
RC03407	K20593
RC03408	K20594
RC03409	K20596
RC03409	K20597
RC03410	K20597
RC03411	K20598
RC03417	K21910
RC03420	K03639
RC03420	K20967
RC03422	K21272
RC03425	K03637
RC03425	K20967
RC03426	K15513
RC03427	K19714
RC03428	K21176
RC03429	K21188
RC03430	K21224
RC03431	K16431
RC03431	K21185
RC03434	K21260
RC03435	K21261
RC03436	K21213
RC03437	K15315
RC03438	K18221
RC03439	K11628
RC03439	K12432
RC03440	K13330
RC03440	K14255
RC03443	K21326
RC03444	K21336
RC03445	K21337
RC03446	K21329
RC03447	K21330
RC03449	K21208
RC03450	K20262
RC03451	K20262
RC03452	K20260
RC03457	K13602
RC03458	K13601
RC03459	K13601
RC03461	K03149
RC03462	K03750
RC03462	K15376
RC03463	K15431
RC03465	K20931
RC03466	K21103
RC03467	K21282
RC03471	K05934
RC03471	K13540
RC03471	K13541
RC03473	K20260
RC03474	K20260
RC03475	K20260
RC03479	K21479
RC03480	K16265
RC03481	K16265
RC03484	K21793
RC03486	K21617
RC03487	K22131
RC03488	K22090
RC03490	K00072
RC03491	K00072
RC03491	K04119
RC03495	K16265
RC03497	K22096
RC03498	K22098
RC03499	K22323
RC03501	K23121
RC03504	K00622
RC03507	K22363
RC03512	K22635
RC03513	K21291
RC03514	K22464
RC03515	K01618
RC03515	K22327
RC03515	K22328
RC03516	K22424
RC03518	K22578
RC03519	K22598
RC03520	K22598
RC03521	K06898
RC03524	K22800
RC03525	K06864
RC03526	K22841
RC03527	K19182
RC03528	K22847
RC03529	K17224
RC03530	K22205
RC03531	K20331
RC03532	K11779
RC03532	K11781
RC03533	K11779
RC03533	K11780
